Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,1e-08
Horizontal Delay,0.000945365
Sample Interval,2e-10
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,-3.54
,
,
,
Label,
TIME,CH4
9.445771e-04,-0.01
9.445773e-04,0.01
9.445775e-04,0.01
9.445777e-04,0.01
9.445779e-04,0.01
9.445781e-04,0.01
9.445783e-04,0.05
9.445785e-04,0.01
9.445787e-04,0.01
9.445789e-04,0.01
9.445791e-04,0.03
9.445793e-04,0.01
9.445795e-04,0.01
9.445797e-04,-0.01
9.445799e-04,0.01
9.445801e-04,0.01
9.445803e-04,0.01
9.445805e-04,-0.01
9.445807e-04,-0.01
9.445809e-04,0.01
9.445811e-04,0.03
9.445813e-04,0.01
9.445815e-04,0.01
9.445817e-04,0.01
9.445819e-04,-0.01
9.445821e-04,0.01
9.445823e-04,0.03
9.445825e-04,0.03
9.445827e-04,0.03
9.445829e-04,0.03
9.445831e-04,0.01
9.445833e-04,0.03
9.445835e-04,0.03
9.445837e-04,0.01
9.445839e-04,0.05
9.445841e-04,0.01
9.445843e-04,0.01
9.445845e-04,0.01
9.445847e-04,0.01
9.445849e-04,0.05
9.445851e-04,0.01
9.445853e-04,0.05
9.445855e-04,0.03
9.445857e-04,0.05
9.445859e-04,0.03
9.445861e-04,0.01
9.445863e-04,0.03
9.445865e-04,0.03
9.445867e-04,0.01
9.445869e-04,0.01
9.445871e-04,-0.01
9.445873e-04,0.01
9.445875e-04,0.01
9.445877e-04,0.01
9.445879e-04,0.01
9.445881e-04,0.03
9.445883e-04,0.01
9.445885e-04,0.03
9.445887e-04,0.03
9.445889e-04,0.01
9.445891e-04,0.01
9.445893e-04,0.03
9.445895e-04,0.03
9.445897e-04,0.03
9.445899e-04,0.03
9.445901e-04,0.03
9.445903e-04,0.03
9.445905e-04,0.03
9.445907e-04,0.03
9.445909e-04,-0.03
9.445911e-04,-0.01
9.445913e-04,0.01
9.445915e-04,0.01
9.445917e-04,0.01
9.445919e-04,0.01
9.445921e-04,0.01
9.445923e-04,0.03
9.445925e-04,0.01
9.445927e-04,0.03
9.445929e-04,0.01
9.445931e-04,0.01
9.445933e-04,0.05
9.445935e-04,0.03
9.445937e-04,0.05
9.445939e-04,0.01
9.445941e-04,0.01
9.445943e-04,0.03
9.445945e-04,0.03
9.445947e-04,0.03
9.445949e-04,-0.03
9.445951e-04,0.03
9.445953e-04,-0.01
9.445955e-04,0.03
9.445957e-04,0.01
9.445959e-04,-0.01
9.445961e-04,0.01
9.445963e-04,0.01
9.445965e-04,-0.01
9.445967e-04,0.03
9.445969e-04,0.01
9.445971e-04,0.01
9.445973e-04,-0.01
9.445975e-04,0.03
9.445977e-04,0.03
9.445979e-04,0.01
9.445981e-04,0.01
9.445983e-04,0.01
9.445985e-04,-0.01
9.445987e-04,0.03
9.445989e-04,0.01
9.445991e-04,0.03
9.445993e-04,0.01
9.445995e-04,0.03
9.445997e-04,0.03
9.445999e-04,0.01
9.446001e-04,0.03
9.446003e-04,0.03
9.446005e-04,0.03
9.446007e-04,0.03
9.446009e-04,0.01
9.446011e-04,0.01
9.446013e-04,0.01
9.446015e-04,0.05
9.446017e-04,0.01
9.446019e-04,0.01
9.446021e-04,0.01
9.446023e-04,-0.01
9.446025e-04,0.03
9.446027e-04,0.05
9.446029e-04,-0.01
9.446031e-04,-0.01
9.446033e-04,0.03
9.446035e-04,0.03
9.446037e-04,0.03
9.446039e-04,0.03
9.446041e-04,0.01
9.446043e-04,-0.01
9.446045e-04,0.01
9.446047e-04,0.01
9.446049e-04,-0.01
9.446051e-04,0.01
9.446053e-04,0.01
9.446055e-04,0.01
9.446057e-04,-0.01
9.446059e-04,-0.01
9.446061e-04,-0.01
9.446063e-04,0.01
9.446065e-04,0.03
9.446067e-04,0.01
9.446069e-04,0.03
9.446071e-04,0.03
9.446073e-04,0.03
9.446075e-04,0.03
9.446077e-04,0.03
9.446079e-04,0.01
9.446081e-04,0.01
9.446083e-04,-0.01
9.446085e-04,0.01
9.446087e-04,-0.01
9.446089e-04,-0.01
9.446091e-04,0.01
9.446093e-04,0.01
9.446095e-04,0.03
9.446097e-04,0.03
9.446099e-04,0.03
9.446101e-04,0.03
9.446103e-04,0.03
9.446105e-04,0.03
9.446107e-04,0.03
9.446109e-04,0.01
9.446111e-04,-0.01
9.446113e-04,0.01
9.446115e-04,0.05
9.446117e-04,0.05
9.446119e-04,0.03
9.446121e-04,0.01
9.446123e-04,0.03
9.446125e-04,0.05
9.446127e-04,0.03
9.446129e-04,0.01
9.446131e-04,0.01
9.446133e-04,0.03
9.446135e-04,0.01
9.446137e-04,0.01
9.446139e-04,0.03
9.446141e-04,0.03
9.446143e-04,0.01
9.446145e-04,0.01
9.446147e-04,0.01
9.446149e-04,0.03
9.446151e-04,0.05
9.446153e-04,0.03
9.446155e-04,0.01
9.446157e-04,0.05
9.446159e-04,0.05
9.446161e-04,0.03
9.446163e-04,0.01
9.446165e-04,0.01
9.446167e-04,0.01
9.446169e-04,-0.01
9.446171e-04,-0.01
9.446173e-04,0.01
9.446175e-04,0.01
9.446177e-04,-0.01
9.446179e-04,-0.01
9.446181e-04,0.03
9.446183e-04,0.01
9.446185e-04,0.01
9.446187e-04,0.03
9.446189e-04,-0.01
9.446191e-04,0.01
9.446193e-04,0.01
9.446195e-04,0.01
9.446197e-04,0.01
9.446199e-04,0.01
9.446201e-04,0.01
9.446203e-04,-0.01
9.446205e-04,-0.01
9.446207e-04,0.03
9.446209e-04,0.03
9.446211e-04,0.01
9.446213e-04,0.03
9.446215e-04,0.01
9.446217e-04,0.03
9.446219e-04,0.03
9.446221e-04,0.01
9.446223e-04,0.03
9.446225e-04,0.03
9.446227e-04,0.01
9.446229e-04,-0.01
9.446231e-04,0.01
9.446233e-04,0.01
9.446235e-04,0.01
9.446237e-04,0.01
9.446239e-04,0.01
9.446241e-04,0.01
9.446243e-04,0.03
9.446245e-04,0.01
9.446247e-04,-0.01
9.446249e-04,0.01
9.446251e-04,0.03
9.446253e-04,0.03
9.446255e-04,0.01
9.446257e-04,0.03
9.446259e-04,0.03
9.446261e-04,0.03
9.446263e-04,0.03
9.446265e-04,0.03
9.446267e-04,0.01
9.446269e-04,0.01
9.446271e-04,0.03
9.446273e-04,0.01
9.446275e-04,0.03
9.446277e-04,0.03
9.446279e-04,0.03
9.446281e-04,0.03
9.446283e-04,0.05
9.446285e-04,0.05
9.446287e-04,0.01
9.446289e-04,0.01
9.446291e-04,0.01
9.446293e-04,0.03
9.446295e-04,-0.01
9.446297e-04,0.03
9.446299e-04,0.03
9.446301e-04,0.01
9.446303e-04,0.03
9.446305e-04,0.01
9.446307e-04,0.01
9.446309e-04,-0.01
9.446311e-04,0.01
9.446313e-04,0.03
9.446315e-04,0.01
9.446317e-04,0.01
9.446319e-04,0.01
9.446321e-04,0.03
9.446323e-04,0.03
9.446325e-04,0.03
9.446327e-04,0.03
9.446329e-04,-0.01
9.446331e-04,-0.01
9.446333e-04,0.01
9.446335e-04,0.01
9.446337e-04,0.03
9.446339e-04,0.01
9.446341e-04,0.01
9.446343e-04,0.01
9.446345e-04,0.01
9.446347e-04,0.01
9.446349e-04,0.03
9.446351e-04,0.01
9.446353e-04,0.03
9.446355e-04,0.01
9.446357e-04,0.01
9.446359e-04,0.01
9.446361e-04,-0.01
9.446363e-04,0.01
9.446365e-04,0.03
9.446367e-04,0.03
9.446369e-04,0.03
9.446371e-04,0.03
9.446373e-04,0.01
9.446375e-04,0.01
9.446377e-04,0.01
9.446379e-04,0.01
9.446381e-04,0.01
9.446383e-04,-0.01
9.446385e-04,0.03
9.446387e-04,0.03
9.446389e-04,0.01
9.446391e-04,0.01
9.446393e-04,0.01
9.446395e-04,0.03
9.446397e-04,0.01
9.446399e-04,-0.01
9.446401e-04,0.01
9.446403e-04,0.03
9.446405e-04,0.01
9.446407e-04,0.01
9.446409e-04,0.01
9.446411e-04,0.01
9.446413e-04,0.01
9.446415e-04,-0.01
9.446417e-04,0.03
9.446419e-04,0.01
9.446421e-04,0.01
9.446423e-04,0.03
9.446425e-04,0.03
9.446427e-04,-0.01
9.446429e-04,0.01
9.446431e-04,0.01
9.446433e-04,-0.01
9.446435e-04,-0.01
9.446437e-04,0.01
9.446439e-04,0.01
9.446441e-04,-0.01
9.446443e-04,-0.01
9.446445e-04,0.01
9.446447e-04,-0.01
9.446449e-04,0.03
9.446451e-04,0.03
9.446453e-04,0.03
9.446455e-04,0.03
9.446457e-04,-0.01
9.446459e-04,0.01
9.446461e-04,-0.01
9.446463e-04,0.01
9.446465e-04,0.03
9.446467e-04,0.03
9.446469e-04,-0.01
9.446471e-04,0.03
9.446473e-04,0.03
9.446475e-04,0.01
9.446477e-04,0.03
9.446479e-04,0.03
9.446481e-04,0.01
9.446483e-04,0.05
9.446485e-04,0.03
9.446487e-04,0.03
9.446489e-04,0.03
9.446491e-04,0.03
9.446493e-04,0.03
9.446495e-04,0.01
9.446497e-04,0.01
9.446499e-04,0.01
9.446501e-04,-0.01
9.446503e-04,-0.01
9.446505e-04,0.01
9.446507e-04,-0.01
9.446509e-04,0.01
9.446511e-04,0.03
9.446513e-04,-0.01
9.446515e-04,0.01
9.446517e-04,0.03
9.446519e-04,-0.01
9.446521e-04,0.01
9.446523e-04,0.01
9.446525e-04,0.01
9.446527e-04,0.01
9.446529e-04,0.03
9.446531e-04,0.01
9.446533e-04,0.01
9.446535e-04,0.01
9.446537e-04,0.03
9.446539e-04,0.03
9.446541e-04,-0.01
9.446543e-04,0.01
9.446545e-04,0.03
9.446547e-04,0.03
9.446549e-04,0.03
9.446551e-04,0.01
9.446553e-04,0.01
9.446555e-04,0.01
9.446557e-04,-0.01
9.446559e-04,0.01
9.446561e-04,0.01
9.446563e-04,0.03
9.446565e-04,0.01
9.446567e-04,0.03
9.446569e-04,-0.01
9.446571e-04,0.01
9.446573e-04,0.03
9.446575e-04,0.05
9.446577e-04,0.01
9.446579e-04,0.01
9.446581e-04,0.01
9.446583e-04,0.01
9.446585e-04,0.03
9.446587e-04,0.01
9.446589e-04,0.01
9.446591e-04,0.03
9.446593e-04,0.01
9.446595e-04,0.01
9.446597e-04,0.01
9.446599e-04,0.03
9.446601e-04,0.03
9.446603e-04,0.03
9.446605e-04,0.03
9.446607e-04,0.03
9.446609e-04,0.03
9.446611e-04,0.01
9.446613e-04,-0.01
9.446615e-04,0.01
9.446617e-04,0.01
9.446619e-04,0.01
9.446621e-04,0.05
9.446623e-04,-0.01
9.446625e-04,0.03
9.446627e-04,0.03
9.446629e-04,0.03
9.446631e-04,0.01
9.446633e-04,0.01
9.446635e-04,0.03
9.446637e-04,-0.01
9.446639e-04,0.01
9.446641e-04,0.01
9.446643e-04,0.01
9.446645e-04,0.05
9.446647e-04,0.03
9.446649e-04,0.03
9.446651e-04,-0.03
9.446653e-04,0.01
9.446655e-04,0.01
9.446657e-04,0.01
9.446659e-04,0.01
9.446661e-04,-0.01
9.446663e-04,0.01
9.446665e-04,-0.01
9.446667e-04,0.01
9.446669e-04,-0.01
9.446671e-04,0.01
9.446673e-04,0.03
9.446675e-04,0.01
9.446677e-04,0.01
9.446679e-04,0.01
9.446681e-04,0.03
9.446683e-04,0.03
9.446685e-04,0.01
9.446687e-04,0.01
9.446689e-04,0.03
9.446691e-04,0.03
9.446693e-04,0.01
9.446695e-04,0.01
9.446697e-04,0.03
9.446699e-04,0.01
9.446701e-04,0.01
9.446703e-04,0.01
9.446705e-04,-0.01
9.446707e-04,0.01
9.446709e-04,0.01
9.446711e-04,-0.01
9.446713e-04,-0.01
9.446715e-04,0.03
9.446717e-04,0.03
9.446719e-04,0.01
9.446721e-04,0.01
9.446723e-04,0.03
9.446725e-04,0.01
9.446727e-04,0.03
9.446729e-04,0.01
9.446731e-04,0.01
9.446733e-04,0.03
9.446735e-04,0.03
9.446737e-04,-0.01
9.446739e-04,0.03
9.446741e-04,0.03
9.446743e-04,0.03
9.446745e-04,0.01
9.446747e-04,0.03
9.446749e-04,0.03
9.446751e-04,0.05
9.446753e-04,0.01
9.446755e-04,0.03
9.446757e-04,0.05
9.446759e-04,0.05
9.446761e-04,0.01
9.446763e-04,0.01
9.446765e-04,-0.01
9.446767e-04,-0.01
9.446769e-04,0.01
9.446771e-04,0.03
9.446773e-04,0.05
9.446775e-04,0.05
9.446777e-04,0.03
9.446779e-04,0.01
9.446781e-04,0.01
9.446783e-04,0.03
9.446785e-04,0.01
9.446787e-04,0.03
9.446789e-04,0.05
9.446791e-04,0.03
9.446793e-04,0.05
9.446795e-04,0.03
9.446797e-04,0.01
9.446799e-04,0.01
9.446801e-04,0.01
9.446803e-04,0.01
9.446805e-04,-0.01
9.446807e-04,0.03
9.446809e-04,0.03
9.446811e-04,0.01
9.446813e-04,-0.01
9.446815e-04,-0.01
9.446817e-04,-0.01
9.446819e-04,0.01
9.446821e-04,-0.01
9.446823e-04,0.01
9.446825e-04,0.03
9.446827e-04,0.01
9.446829e-04,0.03
9.446831e-04,0.03
9.446833e-04,0.03
9.446835e-04,0.03
9.446837e-04,-0.01
9.446839e-04,0.03
9.446841e-04,0.01
9.446843e-04,0.01
9.446845e-04,0.05
9.446847e-04,0.05
9.446849e-04,0.01
9.446851e-04,0.03
9.446853e-04,0.01
9.446855e-04,0.03
9.446857e-04,0.01
9.446859e-04,-0.01
9.446861e-04,0.01
9.446863e-04,0.01
9.446865e-04,0.01
9.446867e-04,0.03
9.446869e-04,0.03
9.446871e-04,0.01
9.446873e-04,0.03
9.446875e-04,0.01
9.446877e-04,0.03
9.446879e-04,0.03
9.446881e-04,0.03
9.446883e-04,0.03
9.446885e-04,0.03
9.446887e-04,0.03
9.446889e-04,0.03
9.446891e-04,0.03
9.446893e-04,0.01
9.446895e-04,0.01
9.446897e-04,0.01
9.446899e-04,0.03
9.446901e-04,0.03
9.446903e-04,0.05
9.446905e-04,0.03
9.446907e-04,0.01
9.446909e-04,-0.01
9.446911e-04,0.01
9.446913e-04,0.03
9.446915e-04,0.01
9.446917e-04,0.01
9.446919e-04,0.05
9.446921e-04,0.03
9.446923e-04,0.03
9.446925e-04,-0.01
9.446927e-04,0.01
9.446929e-04,0.03
9.446931e-04,0.01
9.446933e-04,0.03
9.446935e-04,0.01
9.446937e-04,-0.01
9.446939e-04,0.01
9.446941e-04,0.01
9.446943e-04,0.03
9.446945e-04,0.03
9.446947e-04,0.03
9.446949e-04,0.01
9.446951e-04,0.03
9.446953e-04,0.05
9.446955e-04,0.03
9.446957e-04,0.01
9.446959e-04,0.01
9.446961e-04,0.03
9.446963e-04,0.05
9.446965e-04,0.03
9.446967e-04,0.03
9.446969e-04,-0.01
9.446971e-04,-0.01
9.446973e-04,-0.01
9.446975e-04,0.01
9.446977e-04,0.01
9.446979e-04,0.01
9.446981e-04,0.01
9.446983e-04,0.01
9.446985e-04,0.01
9.446987e-04,0.03
9.446989e-04,0.01
9.446991e-04,0.05
9.446993e-04,0.05
9.446995e-04,0.03
9.446997e-04,-0.01
9.446999e-04,0.01
9.447001e-04,-0.01
9.447003e-04,0.01
9.447005e-04,0.03
9.447007e-04,0.05
9.447009e-04,0.03
9.447011e-04,0.01
9.447013e-04,0.03
9.447015e-04,0.01
9.447017e-04,0.01
9.447019e-04,-0.01
9.447021e-04,-0.01
9.447023e-04,0.01
9.447025e-04,0.03
9.447027e-04,0.05
9.447029e-04,0.03
9.447031e-04,0.03
9.447033e-04,-0.01
9.447035e-04,0.03
9.447037e-04,0.01
9.447039e-04,0.01
9.447041e-04,0.01
9.447043e-04,0.03
9.447045e-04,0.03
9.447047e-04,0.03
9.447049e-04,0.01
9.447051e-04,0.01
9.447053e-04,0.03
9.447055e-04,0.05
9.447057e-04,0.03
9.447059e-04,0.03
9.447061e-04,0.01
9.447063e-04,0.03
9.447065e-04,0.03
9.447067e-04,0.01
9.447069e-04,-0.01
9.447071e-04,0.01
9.447073e-04,0.03
9.447075e-04,0.03
9.447077e-04,0.03
9.447079e-04,0.03
9.447081e-04,-0.01
9.447083e-04,-0.01
9.447085e-04,0.01
9.447087e-04,0.03
9.447089e-04,0.03
9.447091e-04,0.03
9.447093e-04,0.05
9.447095e-04,0.01
9.447097e-04,0.01
9.447099e-04,0.01
9.447101e-04,0.01
9.447103e-04,0.05
9.447105e-04,0.03
9.447107e-04,0.03
9.447109e-04,0.01
9.447111e-04,0.01
9.447113e-04,0.03
9.447115e-04,0.01
9.447117e-04,0.01
9.447119e-04,0.01
9.447121e-04,-0.01
9.447123e-04,0.01
9.447125e-04,0.03
9.447127e-04,0.01
9.447129e-04,0.01
9.447131e-04,0.01
9.447133e-04,0.05
9.447135e-04,0.03
9.447137e-04,-0.01
9.447139e-04,0.01
9.447141e-04,0.01
9.447143e-04,0.03
9.447145e-04,0.01
9.447147e-04,0.01
9.447149e-04,-0.01
9.447151e-04,0.03
9.447153e-04,0.03
9.447155e-04,0.01
9.447157e-04,0.01
9.447159e-04,0.01
9.447161e-04,-0.01
9.447163e-04,0.03
9.447165e-04,0.03
9.447167e-04,0.01
9.447169e-04,0.03
9.447171e-04,0.01
9.447173e-04,0.01
9.447175e-04,0.01
9.447177e-04,0.01
9.447179e-04,0.03
9.447181e-04,0.03
9.447183e-04,0.03
9.447185e-04,0.03
9.447187e-04,0.01
9.447189e-04,0.03
9.447191e-04,0.01
9.447193e-04,-0.01
9.447195e-04,0.01
9.447197e-04,0.03
9.447199e-04,-0.01
9.447201e-04,0.03
9.447203e-04,0.03
9.447205e-04,0.05
9.447207e-04,-0.01
9.447209e-04,-0.01
9.447211e-04,0.01
9.447213e-04,0.03
9.447215e-04,0.03
9.447217e-04,0.03
9.447219e-04,0.01
9.447221e-04,0.01
9.447223e-04,0.03
9.447225e-04,0.01
9.447227e-04,0.05
9.447229e-04,0.01
9.447231e-04,-0.01
9.447233e-04,0.03
9.447235e-04,0.05
9.447237e-04,0.03
9.447239e-04,0.03
9.447241e-04,0.03
9.447243e-04,0.01
9.447245e-04,0.03
9.447247e-04,0.03
9.447249e-04,0.03
9.447251e-04,0.05
9.447253e-04,0.03
9.447255e-04,0.01
9.447257e-04,-0.01
9.447259e-04,-0.01
9.447261e-04,-0.01
9.447263e-04,0.01
9.447265e-04,0.01
9.447267e-04,0.01
9.447269e-04,-0.01
9.447271e-04,-0.01
9.447273e-04,0.01
9.447275e-04,0.01
9.447277e-04,-0.01
9.447279e-04,0.01
9.447281e-04,0.03
9.447283e-04,0.03
9.447285e-04,-0.01
9.447287e-04,0.01
9.447289e-04,0.01
9.447291e-04,0.01
9.447293e-04,-0.01
9.447295e-04,0.01
9.447297e-04,-0.01
9.447299e-04,0.01
9.447301e-04,0.03
9.447303e-04,0.03
9.447305e-04,0.01
9.447307e-04,0.01
9.447309e-04,0.03
9.447311e-04,0.01
9.447313e-04,0.03
9.447315e-04,0.01
9.447317e-04,0.01
9.447319e-04,0.03
9.447321e-04,0.01
9.447323e-04,0.03
9.447325e-04,0.03
9.447327e-04,0.05
9.447329e-04,0.01
9.447331e-04,0.01
9.447333e-04,0.01
9.447335e-04,0.05
9.447337e-04,0.03
9.447339e-04,0.03
9.447341e-04,0.03
9.447343e-04,0.03
9.447345e-04,0.03
9.447347e-04,-0.01
9.447349e-04,-0.01
9.447351e-04,0.01
9.447353e-04,0.03
9.447355e-04,0.03
9.447357e-04,0.01
9.447359e-04,0.03
9.447361e-04,0.01
9.447363e-04,0.03
9.447365e-04,-0.01
9.447367e-04,0.01
9.447369e-04,0.03
9.447371e-04,0.03
9.447373e-04,0.03
9.447375e-04,0.03
9.447377e-04,-0.01
9.447379e-04,0.01
9.447381e-04,0.01
9.447383e-04,0.01
9.447385e-04,0.01
9.447387e-04,0.03
9.447389e-04,0.03
9.447391e-04,0.01
9.447393e-04,-0.01
9.447395e-04,-0.01
9.447397e-04,0.03
9.447399e-04,0.03
9.447401e-04,0.01
9.447403e-04,0.03
9.447405e-04,0.03
9.447407e-04,0.01
9.447409e-04,0.03
9.447411e-04,0.01
9.447413e-04,0.03
9.447415e-04,0.01
9.447417e-04,0.05
9.447419e-04,0.03
9.447421e-04,0.03
9.447423e-04,-0.01
9.447425e-04,0.03
9.447427e-04,0.03
9.447429e-04,0.03
9.447431e-04,0.03
9.447433e-04,0.01
9.447435e-04,-0.01
9.447437e-04,-0.01
9.447439e-04,0.03
9.447441e-04,0.01
9.447443e-04,0.01
9.447445e-04,0.01
9.447447e-04,-0.01
9.447449e-04,-0.01
9.447451e-04,0.05
9.447453e-04,0.05
9.447455e-04,0.01
9.447457e-04,0.03
9.447459e-04,0.01
9.447461e-04,0.01
9.447463e-04,-0.01
9.447465e-04,0.01
9.447467e-04,0.03
9.447469e-04,0.03
9.447471e-04,0.03
9.447473e-04,0.03
9.447475e-04,0.03
9.447477e-04,-0.01
9.447479e-04,-0.01
9.447481e-04,0.01
9.447483e-04,0.03
9.447485e-04,0.03
9.447487e-04,0.05
9.447489e-04,0.03
9.447491e-04,0.01
9.447493e-04,0.03
9.447495e-04,0.03
9.447497e-04,0.01
9.447499e-04,0.01
9.447501e-04,0.03
9.447503e-04,0.01
9.447505e-04,-0.01
9.447507e-04,0.01
9.447509e-04,0.01
9.447511e-04,-0.01
9.447513e-04,0.03
9.447515e-04,0.01
9.447517e-04,0.01
9.447519e-04,0.01
9.447521e-04,0.03
9.447523e-04,0.01
9.447525e-04,-0.01
9.447527e-04,0.01
9.447529e-04,0.01
9.447531e-04,0.01
9.447533e-04,0.03
9.447535e-04,-0.01
9.447537e-04,0.01
9.447539e-04,0.01
9.447541e-04,0.01
9.447543e-04,0.01
9.447545e-04,0.01
9.447547e-04,0.03
9.447549e-04,0.03
9.447551e-04,0.01
9.447553e-04,-0.01
9.447555e-04,0.01
9.447557e-04,0.01
9.447559e-04,0.03
9.447561e-04,0.01
9.447563e-04,0.05
9.447565e-04,0.03
9.447567e-04,-0.01
9.447569e-04,0.01
9.447571e-04,0.01
9.447573e-04,0.03
9.447575e-04,0.03
9.447577e-04,0.03
9.447579e-04,0.05
9.447581e-04,0.03
9.447583e-04,0.01
9.447585e-04,0.03
9.447587e-04,-0.01
9.447589e-04,0.01
9.447591e-04,0.03
9.447593e-04,0.01
9.447595e-04,0.01
9.447597e-04,0.01
9.447599e-04,-0.01
9.447601e-04,-0.01
9.447603e-04,0.01
9.447605e-04,0.01
9.447607e-04,-0.01
9.447609e-04,-0.01
9.447611e-04,0.01
9.447613e-04,0.03
9.447615e-04,0.01
9.447617e-04,-0.01
9.447619e-04,0.01
9.447621e-04,-0.01
9.447623e-04,0.03
9.447625e-04,-0.01
9.447627e-04,0.01
9.447629e-04,0.01
9.447631e-04,0.01
9.447633e-04,0.01
9.447635e-04,0.01
9.447637e-04,-0.01
9.447639e-04,0.01
9.447641e-04,0.03
9.447643e-04,0.01
9.447645e-04,0.03
9.447647e-04,0.05
9.447649e-04,0.05
9.447651e-04,0.05
9.447653e-04,0.03
9.447655e-04,0.01
9.447657e-04,-0.01
9.447659e-04,0.03
9.447661e-04,0.03
9.447663e-04,0.01
9.447665e-04,0.03
9.447667e-04,-0.01
9.447669e-04,0.01
9.447671e-04,0.01
9.447673e-04,-0.01
9.447675e-04,0.03
9.447677e-04,-0.01
9.447679e-04,-0.01
9.447681e-04,0.01
9.447683e-04,0.05
9.447685e-04,0.03
9.447687e-04,0.01
9.447689e-04,0.03
9.447691e-04,0.03
9.447693e-04,0.03
9.447695e-04,0.01
9.447697e-04,0.05
9.447699e-04,0.03
9.447701e-04,-0.01
9.447703e-04,0.01
9.447705e-04,0.03
9.447707e-04,0.01
9.447709e-04,0.03
9.447711e-04,0.01
9.447713e-04,0.03
9.447715e-04,0.03
9.447717e-04,0.03
9.447719e-04,-0.01
9.447721e-04,0.01
9.447723e-04,0.03
9.447725e-04,0.01
9.447727e-04,0.01
9.447729e-04,-0.01
9.447731e-04,-0.01
9.447733e-04,0.01
9.447735e-04,0.01
9.447737e-04,0.01
9.447739e-04,0.03
9.447741e-04,0.03
9.447743e-04,-0.01
9.447745e-04,0.01
9.447747e-04,0.01
9.447749e-04,0.03
9.447751e-04,0.01
9.447753e-04,0.01
9.447755e-04,-0.03
9.447757e-04,0.01
9.447759e-04,0.03
9.447761e-04,0.03
9.447763e-04,0.03
9.447765e-04,0.03
9.447767e-04,0.03
9.447769e-04,0.01
9.447771e-04,0.01
9.447773e-04,0.01
9.447775e-04,0.03
9.447777e-04,0.01
9.447779e-04,0.01
9.447781e-04,-0.01
9.447783e-04,0.03
9.447785e-04,0.03
9.447787e-04,0.03
9.447789e-04,-0.01
9.447791e-04,0.03
9.447793e-04,0.03
9.447795e-04,0.03
9.447797e-04,0.03
9.447799e-04,0.01
9.447801e-04,0.03
9.447803e-04,0.03
9.447805e-04,0.01
9.447807e-04,-0.01
9.447809e-04,0.01
9.447811e-04,0.01
9.447813e-04,-0.01
9.447815e-04,-0.01
9.447817e-04,0.03
9.447819e-04,0.01
9.447821e-04,0.01
9.447823e-04,0.01
9.447825e-04,0.01
9.447827e-04,0.01
9.447829e-04,-0.01
9.447831e-04,0.01
9.447833e-04,-0.01
9.447835e-04,-0.01
9.447837e-04,0.01
9.447839e-04,0.03
9.447841e-04,0.01
9.447843e-04,0.03
9.447845e-04,0.03
9.447847e-04,0.01
9.447849e-04,0.01
9.447851e-04,0.05
9.447853e-04,0.01
9.447855e-04,0.01
9.447857e-04,0.01
9.447859e-04,0.03
9.447861e-04,-0.01
9.447863e-04,0.01
9.447865e-04,0.03
9.447867e-04,0.03
9.447869e-04,0.01
9.447871e-04,0.01
9.447873e-04,0.01
9.447875e-04,0.01
9.447877e-04,0.03
9.447879e-04,0.03
9.447881e-04,0.03
9.447883e-04,0.03
9.447885e-04,-0.01
9.447887e-04,-0.01
9.447889e-04,-0.01
9.447891e-04,0.01
9.447893e-04,0.01
9.447895e-04,0.03
9.447897e-04,0.01
9.447899e-04,0.01
9.447901e-04,0.01
9.447903e-04,0.03
9.447905e-04,0.01
9.447907e-04,0.01
9.447909e-04,-0.01
9.447911e-04,0.01
9.447913e-04,0.01
9.447915e-04,0.03
9.447917e-04,0.01
9.447919e-04,0.03
9.447921e-04,0.03
9.447923e-04,0.03
9.447925e-04,-0.01
9.447927e-04,0.03
9.447929e-04,0.01
9.447931e-04,0.01
9.447933e-04,0.03
9.447935e-04,0.03
9.447937e-04,-0.01
9.447939e-04,0.01
9.447941e-04,0.01
9.447943e-04,0.03
9.447945e-04,0.03
9.447947e-04,0.03
9.447949e-04,-0.01
9.447951e-04,0.03
9.447953e-04,0.01
9.447955e-04,0.01
9.447957e-04,0.03
9.447959e-04,0.03
9.447961e-04,0.03
9.447963e-04,0.03
9.447965e-04,0.01
9.447967e-04,0.03
9.447969e-04,0.03
9.447971e-04,0.03
9.447973e-04,0.01
9.447975e-04,0.03
9.447977e-04,0.05
9.447979e-04,0.01
9.447981e-04,0.03
9.447983e-04,0.03
9.447985e-04,0.03
9.447987e-04,-0.01
9.447989e-04,0.03
9.447991e-04,0.03
9.447993e-04,0.03
9.447995e-04,-0.01
9.447997e-04,0.01
9.447999e-04,0.03
9.448001e-04,0.03
9.448003e-04,0.01
9.448005e-04,-0.01
9.448007e-04,0.03
9.448009e-04,0.01
9.448011e-04,0.03
9.448013e-04,0.01
9.448015e-04,0.03
9.448017e-04,0.03
9.448019e-04,0.03
9.448021e-04,0.01
9.448023e-04,0.01
9.448025e-04,0.03
9.448027e-04,0.01
9.448029e-04,0.03
9.448031e-04,0.05
9.448033e-04,0.05
9.448035e-04,0.03
9.448037e-04,0.01
9.448039e-04,0.01
9.448041e-04,0.01
